"pur_id","pur_slm_id","pur_gold_cost","pur_labor_cost","pur_method","pur_official_invoice","pur_date","pur_billing_date","pur_weight","pur_invoice_no","pur_last_update","pur_created_at","pur_total_trade_in_amt","pur_total_cash_amt","pur_total_amt","pur_payment_status","pur_code"
PUR_100158,SLM_100012,152.2,0,CASH,1,2016-03-01,2016-03-01,0,,2025-04-03 16:06:59.121,2025-04-03 16:06:59.121,,,,PAID,"0316MGI"
PUR_100159,SLM_100007,158.2,0,CASH,1,2016-03-01,2016-03-01,0,,2025-04-03 16:06:59.121,2025-04-03 16:06:59.121,,,,PAID,"0316SLG"
PUR_100160,SLM_100015,153.9,0,CASH,1,2016-03-01,2016-03-01,0,,2025-04-03 16:06:59.176,2025-04-03 16:06:59.176,,,,PAID,"0316YF"
PUR_100161,SLM_100013,166.6,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.176,2025-04-03 16:06:59.176,,,,PAID,"0317DE"
PUR_100162,SLM_100011,162.2,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.176,2025-04-03 16:06:59.176,,,,PAID,"0317GBT"
PUR_100163,SLM_100016,164.3,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.228,2025-04-03 16:06:59.228,,,,PAID,"0317HL"
PUR_100164,SLM_100038,162.4,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.228,2025-04-03 16:06:59.228,,,,PAID,"0317KDB"
PUR_100165,SLM_100007,169.1,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.228,2025-04-03 16:06:59.228,,,,PAID,"0317SLG"
PUR_100166,SLM_100017,161.4,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.285,2025-04-03 16:06:59.285,,,,PAID,"0317XW"
PUR_100167,SLM_100010,167.1,0,CASH,1,2017-03-01,2017-03-01,0,,2025-04-03 16:06:59.285,2025-04-03 16:06:59.285,,,,PAID,"0317YX"
PUR_100168,SLM_100013,158.0,0,CASH,1,2018-03-01,2018-03-01,0,,2025-04-03 16:06:59.285,2025-04-03 16:06:59.285,,,,PAID,"0318DE"
PUR_100169,SLM_100007,158.4,0,CASH,1,2018-03-01,2018-03-01,0,,2025-04-03 16:06:59.336,2025-04-03 16:06:59.336,,,,PAID,"0318SLG"
PUR_100170,SLM_100017,156.1,0,CASH,1,2018-03-01,2018-03-01,0,,2025-04-03 16:06:59.336,2025-04-03 16:06:59.336,,,,PAID,"0318XW"
PUR_100171,SLM_100018,156.5,0,CASH,1,2018-03-01,2018-03-01,0,,2025-04-03 16:06:59.336,2025-04-03 16:06:59.336,,,,PAID,"0318YM"
PUR_100172,SLM_100031,159.11,0,CASH,1,2019-03-01,2019-03-01,0,,2025-04-03 16:06:59.394,2025-04-03 16:06:59.394,,,,PAID,"0319MK"
PUR_100173,SLM_100007,162.05,0,CASH,1,2019-03-01,2019-03-01,0,,2025-04-03 16:06:59.394,2025-04-03 16:06:59.394,,,,PAID,"0319SLG"
PUR_100174,SLM_100018,161.15,0,CASH,1,2019-03-01,2019-03-01,0,,2025-04-03 16:06:59.394,2025-04-03 16:06:59.394,,,,PAID,"0319YM"
PUR_100175,SLM_100010,161.05,0,CASH,1,2019-03-01,2019-03-01,0,,2025-04-03 16:06:59.444,2025-04-03 16:06:59.444,,,,PAID,"0319YX"
PUR_100176,SLM_100039,199.08,0,CASH,1,2020-03-01,2020-03-01,0,,2025-04-03 16:06:59.444,2025-04-03 16:06:59.444,,,,PAID,"0320RG"
PUR_100177,SLM_100007,197.6,0,CASH,1,2020-03-01,2020-03-01,0,,2025-04-03 16:06:59.444,2025-04-03 16:06:59.444,,,,PAID,"0320SLG"
PUR_100178,SLM_100018,205.37,0,CASH,1,2020-03-01,2020-03-01,0,,2025-04-03 16:06:59.496,2025-04-03 16:06:59.496,,,,PAID,"0320YM"
PUR_100179,SLM_100010,211.79,0,CASH,1,2020-03-01,2020-03-01,0,,2025-04-03 16:06:59.496,2025-04-03 16:06:59.496,,,,PAID,"0320YX"
PUR_100180,SLM_100020,215.84,0,CASH,1,2021-03-01,2021-03-01,0,,2025-04-03 16:06:59.496,2025-04-03 16:06:59.496,,,,PAID,"0321JJT"
PUR_100181,SLM_100007,214.5,0,CASH,1,2021-03-01,2021-03-01,0,,2025-04-03 16:06:59.546,2025-04-03 16:06:59.546,,,,PAID,"0321SLG"
PUR_100182,SLM_100017,215.39,0,CASH,1,2021-03-01,2021-03-01,0,,2025-04-03 16:06:59.546,2025-04-03 16:06:59.546,,,,PAID,"0321XW"
PUR_100183,SLM_100018,217.27,0,CASH,1,2021-03-01,2021-03-01,0,,2025-04-03 16:06:59.546,2025-04-03 16:06:59.546,,,,PAID,"0321YM"
PUR_100184,SLM_100010,213.03,0,CASH,1,2021-03-01,2021-03-01,0,,2025-04-03 16:06:59.596,2025-04-03 16:06:59.596,,,,PAID,"0321YX"
PUR_100185,SLM_100020,246.04,0,CASH,1,2022-03-01,2022-03-01,0,,2025-04-03 16:06:59.596,2025-04-03 16:06:59.596,,,,PAID,"0322JJT"
PUR_100186,SLM_100019,244.75,0,CASH,1,2022-03-01,2022-03-01,0,,2025-04-03 16:06:59.596,2025-04-03 16:06:59.596,,,,PAID,"0322LUX"
PUR_100187,SLM_100007,244.6,0,CASH,1,2022-03-01,2022-03-01,0,,2025-04-03 16:06:59.649,2025-04-03 16:06:59.649,,,,PAID,"0322SLG"
PUR_100188,SLM_100017,243.15,0,CASH,1,2022-03-01,2022-03-01,0,,2025-04-03 16:06:59.649,2025-04-03 16:06:59.649,,,,PAID,"0322XW"
PUR_100189,SLM_100015,244.31,0,CASH,1,2022-03-01,2022-03-01,0,,2025-04-03 16:06:59.649,2025-04-03 16:06:59.649,,,,PAID,"0322YF"
PUR_100190,SLM_100018,245.12,0,CASH,1,2022-03-01,2022-03-01,0,,2025-04-03 16:06:59.697,2025-04-03 16:06:59.697,,,,PAID,"0322YM"
PUR_100191,SLM_100020,261.63,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.697,2025-04-03 16:06:59.697,,,,PAID,"0323JJT"
PUR_100192,SLM_100019,265.77,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.697,2025-04-03 16:06:59.697,,,,PAID,"0323LUX"
PUR_100193,SLM_100022,262.22,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.749,2025-04-03 16:06:59.749,,,,PAID,"0323RB"
PUR_100194,SLM_100007,252.6,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.749,2025-04-03 16:06:59.749,,,,PAID,"0323SLG"
PUR_100195,SLM_100025,247.13,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.749,2025-04-03 16:06:59.749,,,,PAID,"0323TC"
PUR_100196,SLM_100017,261.11,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.799,2025-04-03 16:06:59.799,,,,PAID,"0323XW"
PUR_100197,SLM_100015,259.85,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.799,2025-04-03 16:06:59.799,,,,PAID,"0323YF"
PUR_100198,SLM_100018,248.3,0,CASH,1,2023-03-01,2023-03-01,0,,2025-04-03 16:06:59.799,2025-04-03 16:06:59.799,,,,PAID,"0323YM"
PUR_100199,SLM_100020,309.89,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.855,2025-04-03 16:06:59.855,,,,PAID,"0324JJT"
PUR_100200,SLM_100019,313.07,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.855,2025-04-03 16:06:59.855,,,,PAID,"0324LUX"
PUR_100201,SLM_100022,313.72,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.855,2025-04-03 16:06:59.855,,,,PAID,"0324RB"
PUR_100202,SLM_100007,309.48,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.906,2025-04-03 16:06:59.906,,,,PAID,"0324SLG"
PUR_100203,SLM_100017,313.72,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.906,2025-04-03 16:06:59.906,,,,PAID,"0324XW"
PUR_100204,SLM_100015,305.74,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.906,2025-04-03 16:06:59.906,,,,PAID,"0324YF"
PUR_100205,SLM_100018,307.98,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.961,2025-04-03 16:06:59.961,,,,PAID,"0324YM"
PUR_100206,SLM_100010,307.4,0,CASH,1,2024-03-01,2024-03-01,0,,2025-04-03 16:06:59.961,2025-04-03 16:06:59.961,,,,PAID,"0324YX"
PUR_100207,SLM_100023,384.54,0,CASH,1,2025-03-01,2025-03-01,0,,2025-04-03 16:06:59.961,2025-04-03 16:06:59.961,,,,PAID,"0325CJ"
PUR_100208,SLM_100020,384.29,0,CASH,1,2025-03-01,2025-03-01,0,,2025-04-03 16:07:00.023,2025-04-03 16:07:00.023,,,,PAID,"0325JJT"
PUR_100209,SLM_100022,388.87,0,CASH,1,2025-03-01,2025-03-01,0,,2025-04-03 16:07:00.023,2025-04-03 16:07:00.023,,,,PAID,"0325RB"
PUR_100210,SLM_100007,407.98,0,CASH,1,2025-03-01,2025-03-01,0,,2025-04-03 16:07:00.023,2025-04-03 16:07:00.023,,,,PAID,"0325SLG"
PUR_100211,SLM_100017,386.0,0,CASH,1,2025-03-01,2025-03-01,0,,2025-04-03 16:07:00.078,2025-04-03 16:07:00.078,,,,PAID,"0325XW"
PUR_100212,SLM_100018,391.41,0,CASH,1,2025-03-01,2025-03-01,0,,2025-04-03 16:07:00.078,2025-04-03 16:07:00.078,,,,PAID,"0325YM"
PUR_100213,SLM_100011,134.0,0,CASH,1,2011-04-01,2011-04-01,0,,2025-04-03 16:07:00.078,2025-04-03 16:07:00.078,,,,PAID,"0411GBT"
PUR_100214,SLM_100007,134.5,0,CASH,1,2011-04-01,2011-04-01,0,,2025-04-03 16:07:00.137,2025-04-03 16:07:00.137,,,,PAID,"0411SLG"
PUR_100215,SLM_100007,153.0,0,CASH,1,2012-04-01,2012-04-01,0,,2025-04-03 16:07:00.137,2025-04-03 16:07:00.137,,,,PAID,"0412SLG"
PUR_100216,SLM_100011,136.5,0,CASH,1,2013-04-01,2013-04-01,0,,2025-04-03 16:07:00.137,2025-04-03 16:07:00.137,,,,PAID,"0413GBT"
PUR_100217,SLM_100035,135.0,0,CASH,1,2013-04-01,2013-04-01,0,,2025-04-03 16:07:00.195,2025-04-03 16:07:00.195,,,,PAID,"0413GC"
PUR_100218,SLM_100008,146.5,0,CASH,1,2013-04-01,2013-04-01,0,,2025-04-03 16:07:00.195,2025-04-03 16:07:00.195,,,,PAID,"0413MH"
PUR_100219,SLM_100009,135.5,0,CASH,1,2013-04-01,2013-04-01,0,,2025-04-03 16:07:00.195,2025-04-03 16:07:00.195,,,,PAID,"0413SH"
PUR_100220,SLM_100007,132.0,0,CASH,1,2013-04-01,2013-04-01,0,,2025-04-03 16:07:00.251,2025-04-03 16:07:00.251,,,,PAID,"0413SLG"
PUR_100221,SLM_100011,129.6,0,CASH,1,2014-04-01,2014-04-01,0,,2025-04-03 16:07:00.251,2025-04-03 16:07:00.251,,,,PAID,"0414GBT"
PUR_100222,SLM_100035,129.4,0,CASH,1,2014-04-01,2014-04-01,0,,2025-04-03 16:07:00.251,2025-04-03 16:07:00.251,,,,PAID,"0414GC"
PUR_100223,SLM_100029,126.8,0,CASH,1,2014-04-01,2014-04-01,0,,2025-04-03 16:07:00.380,2025-04-03 16:07:00.380,,,,PAID,"0414KP"
PUR_100224,SLM_100040,130.8,0,CASH,1,2014-04-01,2014-04-01,0,,2025-04-03 16:07:00.380,2025-04-03 16:07:00.380,,,,PAID,"0414MGT"
PUR_100225,SLM_100007,128.0,0,CASH,1,2014-04-01,2014-04-01,0,,2025-04-03 16:07:00.380,2025-04-03 16:07:00.380,,,,PAID,"0414SLG"
PUR_100226,SLM_100010,127.8,0,CASH,1,2014-04-01,2014-04-01,0,,2025-04-03 16:07:00.433,2025-04-03 16:07:00.433,,,,PAID,"0414YX"
PUR_100227,SLM_100013,133.4,0,CASH,1,2015-04-01,2015-04-01,0,,2025-04-03 16:07:00.433,2025-04-03 16:07:00.433,,,,PAID,"0415DE"
PUR_100228,SLM_100014,134.2,0,CASH,1,2015-04-01,2015-04-01,0,,2025-04-03 16:07:00.433,2025-04-03 16:07:00.433,,,,PAID,"0415FS"
PUR_100229,SLM_100011,133.6,0,CASH,1,2015-04-01,2015-04-01,0,,2025-04-03 16:07:00.493,2025-04-03 16:07:00.493,,,,PAID,"0415GBT"
PUR_100230,SLM_100012,133.6,0,CASH,1,2015-04-01,2015-04-01,0,,2025-04-03 16:07:00.493,2025-04-03 16:07:00.493,,,,PAID,"0415MGI"
PUR_100231,SLM_100007,135.0,0,CASH,1,2015-04-01,2015-04-01,0,,2025-04-03 16:07:00.493,2025-04-03 16:07:00.493,,,,PAID,"0415SLG"
PUR_100232,SLM_100010,133.5,0,CASH,1,2015-04-01,2015-04-01,0,,2025-04-03 16:07:00.550,2025-04-03 16:07:00.550,,,,PAID,"0415YX"
PUR_100233,SLM_100014,145.25,0,CASH,1,2016-04-01,2016-04-01,0,,2025-04-03 16:07:00.550,2025-04-03 16:07:00.550,,,,PAID,"0416FS"
PUR_100234,SLM_100011,147.2,0,CASH,1,2016-04-01,2016-04-01,0,,2025-04-03 16:07:00.550,2025-04-03 16:07:00.550,,,,PAID,"0416GBT"
PUR_100235,SLM_100041,145.0,0,CASH,1,2016-04-01,2016-04-01,0,,2025-04-03 16:07:00.601,2025-04-03 16:07:00.601,,,,PAID,"0416KLD"
PUR_100236,SLM_100012,146.5,0,CASH,1,2016-04-01,2016-04-01,0,,2025-04-03 16:07:00.601,2025-04-03 16:07:00.601,,,,PAID,"0416MGI"
PUR_100237,SLM_100007,146.9,0,CASH,1,2016-04-01,2016-04-01,0,,2025-04-03 16:07:00.601,2025-04-03 16:07:00.601,,,,PAID,"0416SLG"
PUR_100238,SLM_100010,146.5,0,CASH,1,2016-04-01,2016-04-01,0,,2025-04-03 16:07:00.656,2025-04-03 16:07:00.656,,,,PAID,"0416YX"
PUR_100239,SLM_100012,170.7,0,CASH,1,2017-04-01,2017-04-01,0,,2025-04-03 16:07:00.656,2025-04-03 16:07:00.656,,,,PAID,"0417MGI"
PUR_100240,SLM_100007,168.45,0,CASH,1,2017-04-01,2017-04-01,0,,2025-04-03 16:07:00.656,2025-04-03 16:07:00.656,,,,PAID,"0417SLG"
PUR_100241,SLM_100007,156.6,0,CASH,1,2018-04-01,2018-04-01,0,,2025-04-03 16:07:00.705,2025-04-03 16:07:00.705,,,,PAID,"0418SLG"
PUR_100242,SLM_100042,157.52,0,CASH,1,2018-04-01,2018-04-01,0,,2025-04-03 16:07:00.705,2025-04-03 16:07:00.705,,,,PAID,"0418WK"
PUR_100243,SLM_100015,158.58,0,CASH,1,2018-04-01,2018-04-01,0,,2025-04-03 16:07:00.705,2025-04-03 16:07:00.705,,,,PAID,"0418YF"
PUR_100244,SLM_100018,157.27,0,CASH,1,2018-04-01,2018-04-01,0,,2025-04-03 16:07:00.761,2025-04-03 16:07:00.761,,,,PAID,"0418YM"
PUR_100245,SLM_100010,155.95,0,CASH,1,2018-04-01,2018-04-01,0,,2025-04-03 16:07:00.761,2025-04-03 16:07:00.761,,,,PAID,"0418YX"
PUR_100246,SLM_100013,160.1,0,CASH,1,2019-04-01,2019-04-01,0,,2025-04-03 16:07:00.761,2025-04-03 16:07:00.761,,,,PAID,"0419DE"
PUR_100247,SLM_100007,162.68,0,CASH,1,2019-04-01,2019-04-01,0,,2025-04-03 16:07:00.818,2025-04-03 16:07:00.818,,,,PAID,"0419SLG"
PUR_100248,SLM_100015,159.8,0,CASH,1,2019-04-01,2019-04-01,0,,2025-04-03 16:07:00.818,2025-04-03 16:07:00.818,,,,PAID,"0419YF"
PUR_100249,SLM_100018,159.95,0,CASH,1,2019-04-01,2019-04-01,0,,2025-04-03 16:07:00.818,2025-04-03 16:07:00.818,,,,PAID,"0419YM"
PUR_100250,SLM_100007,221.19,0,CASH,1,2021-04-01,2021-04-01,0,,2025-04-03 16:07:00.870,2025-04-03 16:07:00.870,,,,PAID,"0421SLG"
PUR_100251,SLM_100015,218.7,0,CASH,1,2021-04-01,2021-04-01,0,,2025-04-03 16:07:00.870,2025-04-03 16:07:00.870,,,,PAID,"0421YF"
PUR_100252,SLM_100018,218.88,0,CASH,1,2021-04-01,2021-04-01,0,,2025-04-03 16:07:00.870,2025-04-03 16:07:00.870,,,,PAID,"0421YM"
PUR_100253,SLM_100010,216.39,0,CASH,1,2021-04-01,2021-04-01,0,,2025-04-03 16:07:00.926,2025-04-03 16:07:00.926,,,,PAID,"0421YX"
PUR_100254,SLM_100020,244.34,0,CASH,1,2022-04-01,2022-04-01,0,,2025-04-03 16:07:00.926,2025-04-03 16:07:00.926,,,,PAID,"0422JJT"
PUR_100255,SLM_100007,248.39,0,CASH,1,2022-04-01,2022-04-01,0,,2025-04-03 16:07:00.926,2025-04-03 16:07:00.926,,,,PAID,"0422SLG"
PUR_100256,SLM_100025,249.75,0,CASH,1,2022-04-01,2022-04-01,0,,2025-04-03 16:07:00.986,2025-04-03 16:07:00.986,,,,PAID,"0422TC"
PUR_100257,SLM_100018,252.85,0,CASH,1,2022-04-01,2022-04-01,0,,2025-04-03 16:07:00.986,2025-04-03 16:07:00.986,,,,PAID,"0422YM"
PUR_100258,SLM_100010,245.75,0,CASH,1,2022-04-01,2022-04-01,0,,2025-04-03 16:07:00.986,2025-04-03 16:07:00.986,,,,PAID,"0422YX"
PUR_100259,SLM_100020,266.1,0,CASH,1,2023-04-01,2023-04-01,0,,2025-04-03 16:07:01.047,2025-04-03 16:07:01.047,,,,PAID,"0423JJT"
PUR_100260,SLM_100007,272.63,0,CASH,1,2023-04-01,2023-04-01,0,,2025-04-03 16:07:01.047,2025-04-03 16:07:01.047,,,,PAID,"0423SLG"
PUR_100261,SLM_100025,268.52,0,CASH,1,2023-04-01,2023-04-01,0,,2025-04-03 16:07:01.047,2025-04-03 16:07:01.047,,,,PAID,"0423TC"
PUR_100262,SLM_100018,267.84,0,CASH,1,2023-04-01,2023-04-01,0,,2025-04-03 16:07:01.098,2025-04-03 16:07:01.098,,,,PAID,"0423YM"
PUR_100263,SLM_100023,342.2,0,CASH,1,2024-04-01,2024-04-01,0,,2025-04-03 16:07:01.098,2025-04-03 16:07:01.098,,,,PAID,"0424CJ"
PUR_100264,SLM_100020,341.92,0,CASH,1,2024-04-01,2024-04-01,0,,2025-04-03 16:07:01.098,2025-04-03 16:07:01.098,,,,PAID,"0424JJT"
PUR_100265,SLM_100024,335.76,0,CASH,1,2024-04-01,2024-04-01,0,,2025-04-03 16:07:01.155,2025-04-03 16:07:01.155,,,,PAID,"0424SF"
PUR_100266,SLM_100007,347.74,0,CASH,1,2024-04-01,2024-04-01,0,,2025-04-03 16:07:01.155,2025-04-03 16:07:01.155,,,,PAID,"0424SLG"
PUR_100267,SLM_100018,345.83,0,CASH,1,2024-04-01,2024-04-01,0,,2025-04-03 16:07:01.155,2025-04-03 16:07:01.155,,,,PAID,"0424YM"
PUR_100268,SLM_100006,136.5,0,CASH,1,2011-05-01,2011-05-01,0,,2025-04-03 16:07:01.233,2025-04-03 16:07:01.233,,,,PAID,"0511MG"
PUR_100269,SLM_100007,139.5,0,CASH,1,2011-05-01,2011-05-01,0,,2025-04-03 16:07:01.233,2025-04-03 16:07:01.233,,,,PAID,"0511SLG"
PUR_100270,SLM_100010,139.0,0,CASH,1,2011-05-01,2011-05-01,0,,2025-04-03 16:07:01.233,2025-04-03 16:07:01.233,,,,PAID,"0511YX"
PUR_100271,SLM_100007,148.0,0,CASH,1,2012-05-01,2012-05-01,0,,2025-04-03 16:07:01.283,2025-04-03 16:07:01.283,,,,PAID,"0512SLG"
PUR_100272,SLM_100010,148.5,0,CASH,1,2012-05-01,2012-05-01,0,,2025-04-03 16:07:01.283,2025-04-03 16:07:01.283,,,,PAID,"0512YX"
PUR_100273,SLM_100011,134.0,0,CASH,1,2013-05-01,2013-05-01,0,,2025-04-03 16:07:01.283,2025-04-03 16:07:01.283,,,,PAID,"0513GBT"
PUR_100274,SLM_100007,134.0,0,CASH,1,2013-05-01,2013-05-01,0,,2025-04-03 16:07:01.407,2025-04-03 16:07:01.407,,,,PAID,"0513SLG"
PUR_100275,SLM_100011,126.3,0,CASH,1,2014-05-01,2014-05-01,0,,2025-04-03 16:07:01.407,2025-04-03 16:07:01.407,,,,PAID,"0514GBT"
PUR_100276,SLM_100029,126.3,0,CASH,1,2014-05-01,2014-05-01,0,,2025-04-03 16:07:01.407,2025-04-03 16:07:01.407,,,,PAID,"0514KP"
PUR_100277,SLM_100012,126.2,0,CASH,1,2014-05-01,2014-05-01,0,,2025-04-03 16:07:01.465,2025-04-03 16:07:01.465,,,,PAID,"0514MGI"
PUR_100278,SLM_100007,127.9,0,CASH,1,2014-05-01,2014-05-01,0,,2025-04-03 16:07:01.465,2025-04-03 16:07:01.465,,,,PAID,"0514SLG"
PUR_100279,SLM_100010,122.5,0,CASH,1,2014-05-01,2014-05-01,0,,2025-04-03 16:07:01.465,2025-04-03 16:07:01.465,,,,PAID,"0514YX"
PUR_100280,SLM_100013,128.0,0,CASH,1,2015-05-01,2015-05-01,0,,2025-04-03 16:07:01.527,2025-04-03 16:07:01.527,,,,PAID,"0515DE"
PUR_100281,SLM_100014,130.8,0,CASH,1,2015-05-01,2015-05-01,0,,2025-04-03 16:07:01.527,2025-04-03 16:07:01.527,,,,PAID,"0515FS"
PUR_100282,SLM_100011,129.5,0,CASH,1,2015-05-01,2015-05-01,0,,2025-04-03 16:07:01.527,2025-04-03 16:07:01.527,,,,PAID,"0515GBT"
PUR_100283,SLM_100012,132.3,0,CASH,1,2015-05-01,2015-05-01,0,,2025-04-03 16:07:01.592,2025-04-03 16:07:01.592,,,,PAID,"0515MGI"
PUR_100284,SLM_100007,130.7,0,CASH,1,2015-05-01,2015-05-01,0,,2025-04-03 16:07:01.592,2025-04-03 16:07:01.592,,,,PAID,"0515SLG"
PUR_100285,SLM_100015,131.7,0,CASH,1,2015-05-01,2015-05-01,0,,2025-04-03 16:07:01.592,2025-04-03 16:07:01.592,,,,PAID,"0515YF"
PUR_100286,SLM_100014,151.4,0,CASH,1,2016-05-01,2016-05-01,0,,2025-04-03 16:07:01.648,2025-04-03 16:07:01.648,,,,PAID,"0516FS"
PUR_100287,SLM_100016,155.1,0,CASH,1,2016-05-01,2016-05-01,0,,2025-04-03 16:07:01.648,2025-04-03 16:07:01.648,,,,PAID,"0516HL"
PUR_100288,SLM_100012,154.7,0,CASH,1,2016-05-01,2016-05-01,0,,2025-04-03 16:07:01.648,2025-04-03 16:07:01.648,,,,PAID,"0516MGI"
PUR_100289,SLM_100007,156.7,0,CASH,1,2016-05-01,2016-05-01,0,,2025-04-03 16:07:01.707,2025-04-03 16:07:01.707,,,,PAID,"0516SLG"
PUR_100290,SLM_100010,156.0,0,CASH,1,2016-05-01,2016-05-01,0,,2025-04-03 16:07:01.707,2025-04-03 16:07:01.707,,,,PAID,"0516YX"
PUR_100291,SLM_100013,164.0,0,CASH,1,2017-05-01,2017-05-01,0,,2025-04-03 16:07:01.707,2025-04-03 16:07:01.707,,,,PAID,"0517DE"
PUR_100292,SLM_100007,162.8,0,CASH,1,2017-05-01,2017-05-01,0,,2025-04-03 16:07:01.767,2025-04-03 16:07:01.767,,,,PAID,"0517SLG"
PUR_100293,SLM_100017,160.9,0,CASH,1,2017-05-01,2017-05-01,0,,2025-04-03 16:07:01.767,2025-04-03 16:07:01.767,,,,PAID,"0517XW"
PUR_100294,SLM_100015,160.2,0,CASH,1,2017-05-01,2017-05-01,0,,2025-04-03 16:07:01.767,2025-04-03 16:07:01.767,,,,PAID,"0517YF"
PUR_100295,SLM_100018,163.7,0,CASH,1,2017-05-01,2017-05-01,0,,2025-04-03 16:07:01.842,2025-04-03 16:07:01.842,,,,PAID,"0517YM"
PUR_100296,SLM_100007,159.1,0,CASH,1,2018-05-01,2018-05-01,0,,2025-04-03 16:07:01.842,2025-04-03 16:07:01.842,,,,PAID,"0518SLG"
PUR_100297,SLM_100017,156.31,0,CASH,1,2018-05-01,2018-05-01,0,,2025-04-03 16:07:01.842,2025-04-03 16:07:01.842,,,,PAID,"0518XW"
PUR_100298,SLM_100018,156.05,0,CASH,1,2018-05-01,2018-05-01,0,,2025-04-03 16:07:01.897,2025-04-03 16:07:01.897,,,,PAID,"0518YM"
PUR_100299,SLM_100007,162.65,0,CASH,1,2019-05-01,2019-05-01,0,,2025-04-03 16:07:01.897,2025-04-03 16:07:01.897,,,,PAID,"0519SLG"
PUR_100300,SLM_100017,158.98,0,CASH,1,2019-05-01,2019-05-01,0,,2025-04-03 16:07:01.897,2025-04-03 16:07:01.897,,,,PAID,"0519XW"
PUR_100301,SLM_100018,163.64,0,CASH,1,2019-05-01,2019-05-01,0,,2025-04-03 16:07:01.954,2025-04-03 16:07:01.954,,,,PAID,"0519YM"
PUR_100302,SLM_100031,221.22,0,CASH,1,2020-05-01,2020-05-01,0,,2025-04-03 16:07:01.954,2025-04-03 16:07:01.954,,,,PAID,"0520MK"
PUR_100303,SLM_100007,229.53,0,CASH,1,2020-05-01,2020-05-01,0,,2025-04-03 16:07:01.954,2025-04-03 16:07:01.954,,,,PAID,"0520SLG"
PUR_100304,SLM_100017,228.14,0,CASH,1,2020-05-01,2020-05-01,0,,2025-04-03 16:07:02.009,2025-04-03 16:07:02.009,,,,PAID,"0520XW"
PUR_100305,SLM_100015,222.46,0,CASH,1,2020-05-01,2020-05-01,0,,2025-04-03 16:07:02.009,2025-04-03 16:07:02.009,,,,PAID,"0520YF"
PUR_100306,SLM_100018,225.92,0,CASH,1,2020-05-01,2020-05-01,0,,2025-04-03 16:07:02.009,2025-04-03 16:07:02.009,,,,PAID,"0520YM"
PUR_100307,SLM_100020,228.09,0,CASH,1,2021-05-01,2021-05-01,0,,2025-04-03 16:07:02.069,2025-04-03 16:07:02.069,,,,PAID,"0521JJT"
PUR_100308,SLM_100007,234.11,0,CASH,1,2021-05-01,2021-05-01,0,,2025-04-03 16:07:02.069,2025-04-03 16:07:02.069,,,,PAID,"0521SLG"
PUR_100309,SLM_100018,234.02,0,CASH,1,2021-05-01,2021-05-01,0,,2025-04-03 16:07:02.069,2025-04-03 16:07:02.069,,,,PAID,"0521YM"
PUR_100310,SLM_100020,244.86,0,CASH,1,2022-05-01,2022-05-01,0,,2025-04-03 16:07:02.135,2025-04-03 16:07:02.135,,,,PAID,"0522JJT"
PUR_100311,SLM_100007,247.37,0,CASH,1,2022-05-01,2022-05-01,0,,2025-04-03 16:07:02.135,2025-04-03 16:07:02.135,,,,PAID,"0522SLG"
PUR_100312,SLM_100025,246.54,0,CASH,1,2022-05-01,2022-05-01,0,,2025-04-03 16:07:02.135,2025-04-03 16:07:02.135,,,,PAID,"0522TC"
PUR_100313,SLM_100017,248.17,0,CASH,1,2022-05-01,2022-05-01,0,,2025-04-03 16:07:02.202,2025-04-03 16:07:02.202,,,,PAID,"0522XW"
PUR_100314,SLM_100018,246.46,0,CASH,1,2022-05-01,2022-05-01,0,,2025-04-03 16:07:02.202,2025-04-03 16:07:02.202,,,,PAID,"0522YM"
PUR_100315,SLM_100020,272.68,0,CASH,1,2023-05-01,2023-05-01,0,,2025-04-03 16:07:02.202,2025-04-03 16:07:02.202,,,,PAID,"0523JJT"
